"Experiment","Sector","Type","Variable","GTAPVar","Description","Unit","Value","Region"
"ExB15","Svces","tms changes","qpev","qpev","qpev","qpev",-0.0416334308683872,"EU"
"ExB15","Svces","tms changes","qpev","qpev","qpev","qpev",0.0323970392346382,"ROW"
"ExB15","Food","TOTAL","qpm","qpm","qpm","qpm",-11.7935733795166,"SSA"
"ExB15","Food","TOTAL","qpm","qpm","qpm","qpm",8.62939453125,"EU"
"ExB15","Food","TOTAL","qpm","qpm","qpm","qpm",-5.99405670166016,"ROW"
"ExB15","Food","to changes","qpm","qpm","qpm","qpm",-0.527386367321014,"SSA"
"ExB15","Food","to changes","qpm","qpm","qpm","qpm",0.366961896419525,"EU"
"ExB15","Food","to changes","qpm","qpm","qpm","qpm",-0.469401895999908,"ROW"
"ExB15","Food","txs changes","qpm","qpm","qpm","qpm",-14.5814867019653,"SSA"
"ExB15","Food","txs changes","qpm","qpm","qpm","qpm",-0.46292582154274,"EU"
"ExB15","Food","txs changes","qpm","qpm","qpm","qpm",-6.05785989761353,"ROW"
"ExB15","Food","tms changes","qpm","qpm","qpm","qpm",3.31529927253723,"SSA"
"ExB15","Food","tms changes","qpm","qpm","qpm","qpm",8.72535705566406,"EU"
"ExB15","Food","tms changes","qpm","qpm","qpm","qpm",0.533206045627594,"ROW"
"ExB15","Mnfcs","TOTAL","qpm","qpm","qpm","qpm",2.62220311164856,"SSA"
"ExB15","Mnfcs","TOTAL","qpm","qpm","qpm","qpm",-0.739866018295288,"EU"
"ExB15","Mnfcs","TOTAL","qpm","qpm","qpm","qpm",0.597138404846191,"ROW"
"ExB15","Mnfcs","to changes","qpm","qpm","qpm","qpm",0.273620367050171,"SSA"
"ExB15","Mnfcs","to changes","qpm","qpm","qpm","qpm",-0.0165691375732422,"EU"
"ExB15","Mnfcs","to changes","qpm","qpm","qpm","qpm",0.0586507692933083,"ROW"
"ExB15","Mnfcs","txs changes","qpm","qpm","qpm","qpm",0.283667266368866,"SSA"
"ExB15","Mnfcs","txs changes","qpm","qpm","qpm","qpm",-0.165293321013451,"EU"
"ExB15","Mnfcs","txs changes","qpm","qpm","qpm","qpm",0.176322564482689,"ROW"
"ExB15","Mnfcs","tms changes","qpm","qpm","qpm","qpm",2.06500101089478,"SSA"
"ExB15","Mnfcs","tms changes","qpm","qpm","qpm","qpm",-0.558003783226013,"EU"
"ExB15","Mnfcs","tms changes","qpm","qpm","qpm","qpm",0.362165212631226,"ROW"
"ExB15","Svces","TOTAL","qpm","qpm","qpm","qpm",3.00219559669495,"SSA"
"ExB15","Svces","TOTAL","qpm","qpm","qpm","qpm",-0.859306752681732,"EU"
"ExB15","Svces","TOTAL","qpm","qpm","qpm","qpm",0.744326233863831,"ROW"
"ExB15","Svces","to changes","qpm","qpm","qpm","qpm",0.309490829706192,"SSA"
"ExB15","Svces","to changes","qpm","qpm","qpm","qpm",-0.029398363083601,"EU"
"ExB15","Svces","to changes","qpm","qpm","qpm","qpm",0.0697659626603127,"ROW"
"ExB15","Svces","txs changes","qpm","qpm","qpm","qpm",0.31743848323822,"SSA"
"ExB15","Svces","txs changes","qpm","qpm","qpm","qpm",-0.203359574079514,"EU"
"ExB15","Svces","txs changes","qpm","qpm","qpm","qpm",0.236184284090996,"ROW"
"ExB15","Svces","tms changes","qpm","qpm","qpm","qpm",2.37538361549377,"SSA"
"ExB15","Svces","tms changes","qpm","qpm","qpm","qpm",-0.626549065113068,"EU"
"ExB15","Svces","tms changes","qpm","qpm","qpm","qpm",0.438376009464264,"ROW"
"ExB15","Food","TOTAL","qva","qva","qva","qva",4.75082492828369,"SSA"
"ExB15","Food","TOTAL","qva","qva","qva","qva",-8.78788185119629,"EU"
"ExB15","Food","TOTAL","qva","qva","qva","qva",2.30301856994629,"ROW"
"ExB15","Food","to changes","qva","qva","qva","qva",0.454925715923309,"SSA"
"ExB15","Food","to changes","qva","qva","qva","qva",-1.26812946796417,"EU"
"ExB15","Food","to changes","qva","qva","qva","qva",0.19612517952919,"ROW"
"ExB15","Food","txs changes","qva","qva","qva","qva",1.16514623165131,"SSA"
"ExB15","Food","txs changes","qva","qva","qva","qva",-3.54204821586609,"EU"
"ExB15","Food","txs changes","qva","qva","qva","qva",1.02663576602936,"ROW"
"ExB15","Food","tms changes","qva","qva","qva","qva",3.13090038299561,"SSA"
"ExB15","Food","tms changes","qva","qva","qva","qva",-3.97763562202454,"EU"
"ExB15","Food","tms changes","qva","qva","qva","qva",1.08025705814362,"ROW"
"ExB15","Mnfcs","TOTAL","qva","qva","qva","qva",-2.59837055206299,"SSA"
"ExB15","Mnfcs","TOTAL","qva","qva","qva","qva",1.52167880535126,"EU"
"ExB15","Mnfcs","TOTAL","qva","qva","qva","qva",-0.558705806732178,"ROW"
"ExB15","Mnfcs","to changes","qva","qva","qva","qva",-0.25541627407074,"SSA"
"ExB15","Mnfcs","to changes","qva","qva","qva","qva",0.159156024456024,"EU"
"ExB15","Mnfcs","to changes","qva","qva","qva","qva",-0.051323376595974,"ROW"
"ExB15","Mnfcs","txs changes","qva","qva","qva","qva",-0.520998001098633,"SSA"
"ExB15","Mnfcs","txs changes","qva","qva","qva","qva",0.540857434272766,"EU"
"ExB15","Mnfcs","txs changes","qva","qva","qva","qva",-0.207316473126411,"ROW"
"ExB15","Mnfcs","tms changes","qva","qva","qva","qva",-1.82205164432526,"SSA"
"ExB15","Mnfcs","tms changes","qva","qva","qva","qva",0.821665644645691,"EU"
"ExB15","Mnfcs","tms changes","qva","qva","qva","qva",-0.300066113471985,"ROW"
"ExB15","Svces","TOTAL","qva","qva","qva","qva",-0.50862318277359,"SSA"
"ExB15","Svces","TOTAL","qva","qva","qva","qva",0.229296147823334,"EU"
"ExB15","Svces","TOTAL","qva","qva","qva","qva",-0.0635874047875404,"ROW"
"ExB15","Svces","to changes","qva","qva","qva","qva",-0.0453012101352215,"SSA"
"ExB15","Svces","to changes","qva","qva","qva","qva",0.052731953561306,"EU"
"ExB15","Svces","to changes","qva","qva","qva","qva",-0.00402959482744336,"ROW"
"ExB15","Svces","txs changes","qva","qva","qva","qva",-0.184303656220436,"SSA"
"ExB15","Svces","txs changes","qva","qva","qva","qva",0.116124376654625,"EU"
"ExB15","Svces","txs changes","qva","qva","qva","qva",-0.0437464714050293,"ROW"
"ExB15","Svces","tms changes","qva","qva","qva","qva",-0.279018253087997,"SSA"
"ExB15","Svces","tms changes","qva","qva","qva","qva",0.0604397393763065,"EU"
"ExB15","Svces","tms changes","qva","qva","qva","qva",-0.0158113148063421,"ROW"
"ExB15","Food","TOTAL","qxw","qxw","qxw","qxw",24.5099048614502,"SSA"
"ExB15","Food","TOTAL","qxw","qxw","qxw","qxw",-22.5247859954834,"EU"
"ExB15","Food","TOTAL","qxw","qxw","qxw","qxw",19.3553485870361,"ROW"
"ExB15","Food","to changes","qxw","qxw","qxw","qxw",2.66978311538696,"SSA"
"ExB15","Food","to changes","qxw","qxw","qxw","qxw",-2.23594284057617,"EU"
"ExB15","Food","to changes","qxw","qxw","qxw","qxw",1.69031774997711,"ROW"
"ExB15","Food","txs changes","qxw","qxw","qxw","qxw",-0.312389045953751,"SSA"
"ExB15","Food","txs changes","qxw","qxw","qxw","qxw",-12.5282278060913,"EU"
"ExB15","Food","txs changes","qxw","qxw","qxw","qxw",4.8254017829895,"ROW"
"ExB15","Food","tms changes","qxw","qxw","qxw","qxw",22.1525135040283,"SSA"
"ExB15","Food","tms changes","qxw","qxw","qxw","qxw",-7.76061296463013,"EU"
"ExB15","Food","tms changes","qxw","qxw","qxw","qxw",12.8395166397095,"ROW"
"ExB15","Mnfcs","TOTAL","qxw","qxw","qxw","qxw",-5.5212459564209,"SSA"
"ExB15","Mnfcs","TOTAL","qxw","qxw","qxw","qxw",3.07661938667297,"EU"
"ExB15","Mnfcs","TOTAL","qxw","qxw","qxw","qxw",-1.58801519870758,"ROW"
"ExB15","Mnfcs","to changes","qxw","qxw","qxw","qxw",-0.548073530197144,"SSA"
"ExB15","Mnfcs","to changes","qxw","qxw","qxw","qxw",0.309758454561234,"EU"
"ExB15","Mnfcs","to changes","qxw","qxw","qxw","qxw",-0.14864718914032,"ROW"
"ExB15","Mnfcs","txs changes","qxw","qxw","qxw","qxw",-0.965239286422729,"SSA"
"ExB15","Mnfcs","txs changes","qxw","qxw","qxw","qxw",1.07482290267944,"EU"
"ExB15","Mnfcs","txs changes","qxw","qxw","qxw","qxw",-0.570447862148285,"ROW"
"ExB15","Mnfcs","tms changes","qxw","qxw","qxw","qxw",-4.00793266296387,"SSA"
"ExB15","Mnfcs","tms changes","qxw","qxw","qxw","qxw",1.69203817844391,"EU"
"ExB15","Mnfcs","tms changes","qxw","qxw","qxw","qxw",-0.86892032623291,"ROW"
"ExB15","Svces","TOTAL","qxw","qxw","qxw","qxw",-3.79728055000305,"SSA"
"ExB15","Svces","TOTAL","qxw","qxw","qxw","qxw",2.16056966781616,"EU"
"ExB15","Svces","TOTAL","qxw","qxw","qxw","qxw",-1.03834223747253,"ROW"
"ExB15","Svces","to changes","qxw","qxw","qxw","qxw",-0.377523064613342,"SSA"
"ExB15","Svces","to changes","qxw","qxw","qxw","qxw",0.209691911935806,"EU"
"ExB15","Svces","to changes","qxw","qxw","qxw","qxw",-0.0912541747093201,"ROW"
"ExB15","Svces","txs changes","qxw","qxw","qxw","qxw",-0.775562703609467,"SSA"
"ExB15","Svces","txs changes","qxw","qxw","qxw","qxw",0.595050454139709,"EU"
"ExB15","Svces","txs changes","qxw","qxw","qxw","qxw",-0.553557991981506,"ROW"
"ExB15","Svces","tms changes","qxw","qxw","qxw","qxw",-2.64419007301331,"SSA"
"ExB15","Svces","tms changes","qxw","qxw","qxw","qxw",1.35582745075226,"EU"
"ExB15","Svces","tms changes","qxw","qxw","qxw","qxw",-0.393530309200287,"ROW"
"ExB15","Food","TOTAL","tm","tm","tm","tm",0,"SSA"
"ExB15","Food","TOTAL","tm","tm","tm","tm",0,"EU"
"ExB15","Food","TOTAL","tm","tm","tm","tm",0,"ROW"
"ExB15","Food","to changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Food","to changes","tm","tm","tm","tm",0,"EU"
"ExB15","Food","to changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Food","txs changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Food","txs changes","tm","tm","tm","tm",0,"EU"
"ExB15","Food","txs changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Food","tms changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Food","tms changes","tm","tm","tm","tm",0,"EU"
"ExB15","Food","tms changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Mnfcs","TOTAL","tm","tm","tm","tm",0,"SSA"
"ExB15","Mnfcs","TOTAL","tm","tm","tm","tm",0,"EU"
"ExB15","Mnfcs","TOTAL","tm","tm","tm","tm",0,"ROW"
"ExB15","Mnfcs","to changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Mnfcs","to changes","tm","tm","tm","tm",0,"EU"
"ExB15","Mnfcs","to changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Mnfcs","txs changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Mnfcs","txs changes","tm","tm","tm","tm",0,"EU"
"ExB15","Mnfcs","txs changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Mnfcs","tms changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Mnfcs","tms changes","tm","tm","tm","tm",0,"EU"
"ExB15","Mnfcs","tms changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Svces","TOTAL","tm","tm","tm","tm",0,"SSA"
"ExB15","Svces","TOTAL","tm","tm","tm","tm",0,"EU"
"ExB15","Svces","TOTAL","tm","tm","tm","tm",0,"ROW"
"ExB15","Svces","to changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Svces","to changes","tm","tm","tm","tm",0,"EU"
"ExB15","Svces","to changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Svces","txs changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Svces","txs changes","tm","tm","tm","tm",0,"EU"
"ExB15","Svces","txs changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Svces","tms changes","tm","tm","tm","tm",0,"SSA"
"ExB15","Svces","tms changes","tm","tm","tm","tm",0,"EU"
"ExB15","Svces","tms changes","tm","tm","tm","tm",0,"ROW"
"ExB15","Food","TOTAL","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Food","TOTAL","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Food","TOTAL","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Food","to changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Food","to changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Food","to changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Food","txs changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Food","txs changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Food","txs changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Food","tms changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Food","tms changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Food","tms changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Mnfcs","TOTAL","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Mnfcs","TOTAL","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Mnfcs","TOTAL","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Mnfcs","to changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Mnfcs","to changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Mnfcs","to changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Mnfcs","txs changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Mnfcs","txs changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Mnfcs","txs changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Mnfcs","tms changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Mnfcs","tms changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Mnfcs","tms changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Svces","TOTAL","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Svces","TOTAL","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Svces","TOTAL","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Svces","to changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Svces","to changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Svces","to changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Svces","txs changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Svces","txs changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Svces","txs changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Svces","tms changes","tpd","tpd","tpd","tpd",0,"SSA"
"ExB15","Svces","tms changes","tpd","tpd","tpd","tpd",0,"EU"
"ExB15","Svces","tms changes","tpd","tpd","tpd","tpd",0,"ROW"
"ExB15","Food","TOTAL","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Food","TOTAL","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Food","TOTAL","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Food","to changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Food","to changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Food","to changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Food","txs changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Food","txs changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Food","txs changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Food","tms changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Food","tms changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Food","tms changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Mnfcs","TOTAL","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Mnfcs","TOTAL","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Mnfcs","TOTAL","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Mnfcs","to changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Mnfcs","to changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Mnfcs","to changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Mnfcs","txs changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Mnfcs","txs changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Mnfcs","txs changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Mnfcs","tms changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Mnfcs","tms changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Mnfcs","tms changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Svces","TOTAL","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Svces","TOTAL","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Svces","TOTAL","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Svces","to changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Svces","to changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Svces","to changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Svces","txs changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Svces","txs changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Svces","txs changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Svces","tms changes","tpm","tpm","tpm","tpm",0,"SSA"
"ExB15","Svces","tms changes","tpm","tpm","tpm","tpm",0,"EU"
"ExB15","Svces","tms changes","tpm","tpm","tpm","tpm",0,"ROW"
"ExB15","Food","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Food","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Food","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Food","to changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Food","to changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Food","to changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Food","txs changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Food","txs changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Food","txs changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Food","tms changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Food","tms changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Food","tms changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Mnfcs","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Mnfcs","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Mnfcs","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Mnfcs","to changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Mnfcs","to changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Mnfcs","to changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Mnfcs","txs changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Mnfcs","txs changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Mnfcs","txs changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Mnfcs","tms changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Mnfcs","tms changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Mnfcs","tms changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Svces","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Svces","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Svces","TOTAL","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Svces","to changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Svces","to changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Svces","to changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Svces","txs changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Svces","txs changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Svces","txs changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Svces","tms changes","tradslack","tradslack","tradslack","tradslack",0,"SSA"
"ExB15","Svces","tms changes","tradslack","tradslack","tradslack","tradslack",0,"EU"
"ExB15","Svces","tms changes","tradslack","tradslack","tradslack","tradslack",0,"ROW"
"ExB15","Food","TOTAL","tx","tx","tx","tx",0,"SSA"
"ExB15","Food","TOTAL","tx","tx","tx","tx",0,"EU"
"ExB15","Food","TOTAL","tx","tx","tx","tx",0,"ROW"
"ExB15","Food","to changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Food","to changes","tx","tx","tx","tx",0,"EU"
"ExB15","Food","to changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Food","txs changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Food","txs changes","tx","tx","tx","tx",0,"EU"
"ExB15","Food","txs changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Food","tms changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Food","tms changes","tx","tx","tx","tx",0,"EU"
"ExB15","Food","tms changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Mnfcs","TOTAL","tx","tx","tx","tx",0,"SSA"
"ExB15","Mnfcs","TOTAL","tx","tx","tx","tx",0,"EU"
"ExB15","Mnfcs","TOTAL","tx","tx","tx","tx",0,"ROW"
"ExB15","Mnfcs","to changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Mnfcs","to changes","tx","tx","tx","tx",0,"EU"
"ExB15","Mnfcs","to changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Mnfcs","txs changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Mnfcs","txs changes","tx","tx","tx","tx",0,"EU"
"ExB15","Mnfcs","txs changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Mnfcs","tms changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Mnfcs","tms changes","tx","tx","tx","tx",0,"EU"
"ExB15","Mnfcs","tms changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Svces","TOTAL","tx","tx","tx","tx",0,"SSA"
"ExB15","Svces","TOTAL","tx","tx","tx","tx",0,"EU"
"ExB15","Svces","TOTAL","tx","tx","tx","tx",0,"ROW"
"ExB15","Svces","to changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Svces","to changes","tx","tx","tx","tx",0,"EU"
"ExB15","Svces","to changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Svces","txs changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Svces","txs changes","tx","tx","tx","tx",0,"EU"
"ExB15","Svces","txs changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Svces","tms changes","tx","tx","tx","tx",0,"SSA"
"ExB15","Svces","tms changes","tx","tx","tx","tx",0,"EU"
"ExB15","Svces","tms changes","tx","tx","tx","tx",0,"ROW"
"ExB15","Food","TOTAL","vmwcif","vmwcif","vmwcif","vmwcif",-3.2008900642395,"SSA"
"ExB15","Food","TOTAL","vmwcif","vmwcif","vmwcif","vmwcif",4.02736377716064,"EU"
"ExB15","Food","TOTAL","vmwcif","vmwcif","vmwcif","vmwcif",-1.58788156509399,"ROW"
"ExB15","Food","to changes","vmwcif","vmwcif","vmwcif","vmwcif",0.0497041791677475,"SSA"
"ExB15","Food","to changes","vmwcif","vmwcif","vmwcif","vmwcif",1.02536082267761,"EU"
"ExB15","Food","to changes","vmwcif","vmwcif","vmwcif","vmwcif",-0.100230485200882,"ROW"
"ExB15","Food","txs changes","vmwcif","vmwcif","vmwcif","vmwcif",-7.51198863983154,"SSA"
"ExB15","Food","txs changes","vmwcif","vmwcif","vmwcif","vmwcif",-1.89542901515961,"EU"
"ExB15","Food","txs changes","vmwcif","vmwcif","vmwcif","vmwcif",-2.53918933868408,"ROW"
"ExB15","Food","tms changes","vmwcif","vmwcif","vmwcif","vmwcif",4.26139354705811,"SSA"
"ExB15","Food","tms changes","vmwcif","vmwcif","vmwcif","vmwcif",4.89743137359619,"EU"
"ExB15","Food","tms changes","vmwcif","vmwcif","vmwcif","vmwcif",1.05153834819794,"ROW"
